Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
25-11-2016,742.1,747,759.65,744.95,750.25,752.15,752.41,1567193
28-11-2016,752.15,744.4,753,736.2,750,750.15,746.59,2300878
29-11-2016,750.15,748,752.5,742.7,744,745.4,748.1,1010013
30-11-2016,745.4,746,760,740,754.15,755.45,750.54,1133785
01-12-2016,755.45,755,756.45,741.2,743.25,744.95,746.52,1151007
02-12-2016,744.95,740,744,720,724.2,723.55,724.64,2845037
05-12-2016,723.55,726,731.9,723,730,729.8,728.55,927956
06-12-2016,729.8,731,737.7,730.25,735,734,734.73,496101
07-12-2016,734,735.55,739.5,724.55,735.55,734.35,734.09,2132390
08-12-2016,734.35,736.1,751.4,736.1,749.5,748.65,746.6,826615
09-12-2016,748.65,749.5,752.5,742.85,743,745.25,746.59,811067
12-12-2016,745.25,746,746.5,728.6,730,729.85,733.85,395441
13-12-2016,729.85,728,738.35,723,728.35,730.95,730.08,686064
14-12-2016,730.95,730.3,731.55,723.5,730,727.8,727.09,852595
15-12-2016,727.8,718.8,734.6,712,725,724.75,726.29,1043365
16-12-2016,724.75,725,727,717.2,718.85,719.1,719.68,3781538
19-12-2016,719.1,719,721.95,715.4,719.95,719.65,718.63,1016994
20-12-2016,719.65,721,723,716.9,718.9,718.35,719.16,916751
21-12-2016,718.35,717.1,726.5,717.1,720,719.8,719.96,1074562
22-12-2016,719.8,718.5,719,711.5,713,713.15,713.53,841012
23-12-2016,713.15,705.1,714,704.1,713,711.75,710.04,1021690
26-12-2016,711.75,711.9,714,704.25,710.7,711.05,708.3,485656
27-12-2016,711.05,707.15,716,705.6,710.5,712.15,710.59,1337045
28-12-2016,712.15,712,718.9,709.1,711.1,713.05,713.33,1211967
29-12-2016,713.05,710,715,708.35,713.4,713.4,712.39,1303123
30-12-2016,713.4,714.1,722.75,714.1,717.45,719.7,719.9,990367
02-01-2017,719.7,720,721,708.25,716,714.8,713.56,1206555
03-01-2017,714.8,714.95,717.45,707.15,712,711.75,713.29,1381976
04-01-2017,711.75,713,713,692.5,698,695.6,699.99,4258608
05-01-2017,695.6,702.85,702.85,696.2,698,698.95,699.56,2180203
06-01-2017,698.95,698,718.5,693.35,714.9,716.85,706.36,3664687
09-01-2017,716.85,718,724.25,707.1,710,709.25,715.49,1540326
10-01-2017,709.25,711.1,715.7,710,712.45,712.65,712.68,867005
11-01-2017,712.65,715,733.8,708,727.65,728.4,720.57,3577518
12-01-2017,728.4,732.45,732.45,723.05,727.25,727.95,728.51,1106785
13-01-2017,727.95,731.5,735.6,724.4,725.75,727.75,729.7,1006051
16-01-2017,727.75,726.1,736.2,723,731.5,731.2,729.88,741938
17-01-2017,731.2,732.8,735,724.3,724.7,726,728.25,681333
18-01-2017,726,725.1,741.75,725.1,731.8,731.1,734.34,1125851
19-01-2017,731.1,731,737,727,729.95,728.2,731.27,915362
20-01-2017,728.2,732.75,733.15,718,725,723.05,725.23,1115048
23-01-2017,723.05,722.5,739.9,722,735.8,732.75,731.25,1457199
24-01-2017,732.75,737.5,745,734.1,744.9,743.35,740.64,1206679
25-01-2017,743.35,747.5,800.9,745.05,793.9,795.2,783.59,8772524
27-01-2017,795.2,798,802.1,780.45,783.05,785.05,789.49,3709367
30-01-2017,785.05,786,790,771.1,777,775.6,780.29,2183478
31-01-2017,775.6,777,780.3,763.05,775.5,774.15,771.53,1400680
01-02-2017,774.15,777.5,782.95,739.15,776.65,777.05,764.25,4951867
02-02-2017,777.05,779,780.45,764.45,765.9,770.4,773.27,2022953
03-02-2017,770.4,769.5,777.2,760,764.55,765.3,769.33,1562576
06-02-2017,765.3,770,773.75,765.3,767,766.7,768.87,1967556
07-02-2017,766.7,769,784.95,768.5,773.8,773.35,776.94,2996111
08-02-2017,773.35,774.4,776.2,762,768.1,767.6,769.67,2607668
09-02-2017,767.6,769.9,779.5,765,769.9,769.65,771.39,1306279
10-02-2017,769.65,771.1,786.3,771.1,779.25,778.9,778.97,1871296
13-02-2017,778.9,779.8,796,779.5,792,793.15,791.39,1804668
14-02-2017,793.15,793.9,796.35,785.95,789.5,790.3,790.85,1338969
15-02-2017,790.3,791.2,795,781.75,783.55,784.3,789.64,1360744
16-02-2017,784.3,785,798.5,780.25,793.5,792.5,792.59,2256205
17-02-2017,792.5,805,811,790.1,796,796.5,798.84,4259173
20-02-2017,796.5,801.9,805,795,795,797.05,798.94,847401
21-02-2017,797.05,799.15,800.6,791.1,798.95,797.9,795.5,632134
22-02-2017,797.9,799.8,804.45,793.75,795.6,795.85,798.94,1106511
23-02-2017,795.85,798.5,814.4,792.5,809.55,810.95,807.21,4575547
27-02-2017,810.95,807.5,812.5,795.55,798.45,800.5,802.17,2381678
28-02-2017,800.5,801.9,808.45,798.8,803,802.1,802.56,972189
01-03-2017,802.1,802.1,827.2,802.05,823.95,824.15,817.77,2968583
02-03-2017,824.15,827.5,828.7,812.75,816.05,816.15,821.74,4455373
03-03-2017,816.15,816,817,803,813.2,809.5,808.98,1317035
06-03-2017,809.5,812.9,822.2,811.1,818.5,818.95,818.28,1439574
07-03-2017,818.95,820,821,814,817.1,817,818.56,949754
08-03-2017,817,823.05,838.95,819.2,824,824.9,827.86,3815129
09-03-2017,824.9,826,827.8,820,825.65,825.45,823.68,1597549
10-03-2017,825.45,835.05,838.9,826.15,828.7,828.9,830.01,1352797
14-03-2017,828.9,843,851.45,832,837.1,836.15,836.89,3116342
15-03-2017,836.15,837,848.45,835.15,846.2,844.15,842.58,1718310
16-03-2017,844.15,849.2,856.35,849.2,851.45,851.4,852.52,1261745
17-03-2017,851.4,852.95,854.45,842.55,851,848.25,847.99,4646494
20-03-2017,848.25,855,862,848,855.9,854.6,854.84,1592288
21-03-2017,854.6,855,861.4,850.95,859.2,859.55,858.97,1458329
22-03-2017,859.55,853,864.9,848.5,862.65,862.2,861.57,9354327
23-03-2017,862.2,863.15,873.5,862.05,864.7,868.15,867.94,1610154
24-03-2017,868.15,871,886.4,863.9,878.45,879.35,873.35,2280029
27-03-2017,879.35,879.35,880,858.7,865.3,871.15,867.64,1999306
28-03-2017,871.15,877.5,879.95,856,860,859.45,868.1,3049130
29-03-2017,859.45,864.1,864.75,852.55,862.5,857.6,856.21,2483787
30-03-2017,857.6,862.5,871.95,859.35,861,865.15,865.6,3534385
31-03-2017,865.15,865,880,862.05,871.85,872.2,873.45,2586431
03-04-2017,872.2,877,879.8,871,874.1,875.95,876.09,1365426
05-04-2017,875.95,880,896.6,877.6,887.9,889.85,887.56,2006328
06-04-2017,889.85,885,897.5,883.7,893,894.35,890.01,1988350
07-04-2017,894.35,890,893.2,870,873,873.1,879.52,1612677
10-04-2017,873.1,877.7,879.9,867.5,876.35,877.35,873.96,945515
11-04-2017,877.35,872.7,889,871.1,880,881.05,880.67,1400544
12-04-2017,881.05,881,883.45,873.6,877.1,879.4,878.56,1088987
13-04-2017,879.4,879,884,872.5,877.5,879.5,880.09,937868
17-04-2017,879.5,885,889.75,875,888,887.6,885.23,1232806
18-04-2017,887.6,890,892.7,876.6,881.25,881.65,884.92,1266297
19-04-2017,881.65,879.1,881.6,867.2,877,875.6,874.06,898264
20-04-2017,875.6,876.6,891.45,876.1,889.8,889.15,886.34,998075
21-04-2017,889.15,890,897.5,878.5,884,880.4,885.04,1260745
24-04-2017,880.4,878,898.45,876.3,895,895.75,889.19,3128325
25-04-2017,895.75,899,904,885.1,899.9,898,893.93,2496583
26-04-2017,898,899.7,921,895.55,902.4,900.35,905.42,3611321
27-04-2017,900.35,907.95,919.35,890,914,916.65,908.62,7060437
28-04-2017,916.65,917.5,919.9,901,902,901.95,905.01,1236662
02-05-2017,901.95,902.05,919.9,901,916,917.9,912.08,2570563
03-05-2017,917.9,920.05,922,913.8,916,916.95,917.39,1012552
04-05-2017,916.95,917.25,918,900.45,907.5,905.45,905.4,1503426
05-05-2017,905.45,908.95,912,900.25,907.5,908.3,908.74,2195801
08-05-2017,908.3,907.5,910,900,910,907.35,906.27,1067991
09-05-2017,907.35,910,911.35,905.4,907.6,906.85,908.11,583372
10-05-2017,906.85,911,929.65,911,929,927.65,923.71,1940601
11-05-2017,927.65,933.05,940.5,930.55,933.55,936.8,936.06,2200001
12-05-2017,936.8,940,962,937.55,954,954.65,951.71,4308505
15-05-2017,954.65,955,981.45,954.4,970,973.3,974.48,4155827
16-05-2017,973.3,973.5,975,957.1,957.2,959.85,966.27,2397324
17-05-2017,959.85,962.4,962.4,945.6,950.6,951.2,950.65,1187031
18-05-2017,951.2,947.95,952.9,935.1,941,942.85,938.99,5827141
19-05-2017,942.85,945,947.5,935.75,937,937.35,940.22,1242128
22-05-2017,937.35,942.5,954,937.35,943.75,941.25,943.58,1386033
23-05-2017,941.25,941,946.1,935.3,941.8,940.25,940.46,1370650
24-05-2017,940.25,938.6,943.4,932.5,934.25,936.1,937.49,1014349
25-05-2017,936.1,936,962.5,936,954.95,956.5,951.52,4144290
26-05-2017,956.5,960,969.55,952.5,962,965.05,963.82,1633378
29-05-2017,965.05,965.45,970.6,957,968.45,968.55,965.24,1110399
30-05-2017,968.55,966.95,967.25,955.55,961.15,961.95,960.7,632580
31-05-2017,961.95,962.95,971.3,962.5,965.05,966.05,966,1351133
01-06-2017,966.05,963.35,968,958.9,963.8,962.65,963.19,757345
02-06-2017,962.65,965.5,972.5,963.5,965,965.25,965.86,449924
05-06-2017,965.25,965.9,969,959.45,967.95,967,964.33,834584
06-06-2017,967,970,970,960.1,968,966.4,964.96,1700072
07-06-2017,966.4,970,970,964,968.95,968.65,967.7,663956
08-06-2017,968.65,969.95,983.3,965.9,978.85,978.85,978.3,1509894
09-06-2017,978.85,978.75,987,975.55,985.85,985.1,982.24,1383421
12-06-2017,985.1,985.85,990,972.1,977.8,976.7,978.02,1192741
13-06-2017,976.7,973.2,980,971.25,973.4,974.2,975.5,900426
14-06-2017,974.2,970,972.15,963,966.05,968.05,968.28,955259
15-06-2017,968.05,962.5,969.75,960.2,962.9,962.6,965.32,1158086
16-06-2017,962.6,966.95,990.1,962.35,984.45,982.65,980.39,4197485
19-06-2017,982.65,986.25,991.8,985,985.35,987.55,987.69,917933
20-06-2017,987.55,990,990,980.4,983.9,983.05,984.97,657768
21-06-2017,983.05,982.95,995,979.15,991.55,991.95,987.43,1094255
22-06-2017,991.95,990,1004.25,990,996,997.9,998.33,1745066
23-06-2017,997.9,999,1004.65,982.75,985.5,985.2,993.24,1455696
27-06-2017,985.2,985,992.9,966.45,976.75,974.75,978.57,1577817
28-06-2017,974.75,983.75,983.75,967.85,974,972.2,974.25,1333766
29-06-2017,972.2,973.7,976.95,945,952,948.35,958.71,2798286
30-06-2017,948.35,946,961.4,936,957.95,955.75,947.92,1921598
03-07-2017,955.75,953.1,955.45,940.2,951.8,948.85,948.25,1337634
04-07-2017,948.85,952.5,961.4,943.25,957,958.8,950.61,1438005
05-07-2017,958.8,960.7,963.3,954.1,957.4,959.85,960.32,1239270
06-07-2017,959.85,961.8,962.85,954.05,958.45,958.1,958.32,804102
07-07-2017,958.1,957,967.5,954.1,964,964.7,961.19,1223510
10-07-2017,964.7,964,972.8,960,962.65,968,968.41,354368
11-07-2017,968,969.9,970.95,955.25,955.25,958.75,965.22,1334899
12-07-2017,958.75,960,963,951.25,956.95,956.65,955.44,1664448
13-07-2017,956.65,960,967.8,956.8,962,962.1,962.63,2787244
14-07-2017,962.1,968.95,983.45,963.75,975.2,977.2,975.95,3771140
17-07-2017,977.2,983,990,976.4,980.2,979.7,984.87,2553254
18-07-2017,979.7,981.8,987,971.35,975,977.1,980.88,1096403
19-07-2017,977.1,982.5,998,976.05,995.05,994.2,988.44,4990375
20-07-2017,994.2,1001.95,1016.4,975.5,979.1,980,1004.55,10689537
21-07-2017,980,984.9,1002.5,970.4,1001.95,999.45,989.12,2104019
24-07-2017,999.45,1004.6,1008.4,987.55,990.4,992.95,997.91,2226380
25-07-2017,992.95,1000,1000,983.1,989.9,987.95,990.05,1300655
26-07-2017,987.95,995.5,995.5,982.6,985.25,986.55,987.71,1816661
27-07-2017,986.55,993.5,1005,982.5,997.35,998.15,995.73,2564843
28-07-2017,998.15,996.7,1017.5,995,1016.2,1012.7,1005.15,1304864
31-07-2017,1012.7,1018,1031.7,1012.85,1023,1021.65,1022.15,2464607
01-08-2017,1021.65,1024,1024,1011,1011.25,1015.3,1015.89,2063948
02-08-2017,1015.3,1015.8,1023.25,1005.2,1007.8,1010.9,1013.74,1119072
03-08-2017,1010.9,1009.9,1009.9,994,994,996.4,998.34,1152115
04-08-2017,996.4,999,999.6,988.55,995.95,996.2,994.41,1187275
07-08-2017,996.2,1000.15,1001.95,994.3,996.75,997.9,997.58,619240
08-08-2017,997.9,1000,1000,980.1,986.95,987.7,986.57,1222642
09-08-2017,987.7,989,999.7,979.3,993.3,992.4,989.07,1131399
10-08-2017,992.4,994.9,1002.5,983.05,994,996.8,995.03,2495164
11-08-2017,996.8,988.9,997.45,973.55,990,992.2,988.65,1421743
14-08-2017,992.2,992.5,1000,980.25,981.45,982.6,984.53,2666347
16-08-2017,982.6,990,1005,967.55,998.95,1000.55,989.18,3147277
17-08-2017,1000.55,1003,1003,982,984.45,989,992.66,1076077
18-08-2017,989,983,985.15,976,982.75,983.55,981.28,956180
21-08-2017,983.55,988.4,991.7,967.5,968.3,969.55,980.26,845249
22-08-2017,969.55,974.9,977.45,966.3,973,970.8,970.56,1206098
23-08-2017,970.8,978,984,964,977.75,980.1,971.47,2354519
24-08-2017,980.1,984.9,984.9,966.05,974,972.1,972.39,1336640
28-08-2017,972.1,980,982.95,972.5,972.65,976.05,977,621906
29-08-2017,976.05,975,975.9,962,964.25,964.4,965.93,1314765
30-08-2017,964.4,970,976.35,965.95,973.45,971.35,973.28,997329
31-08-2017,971.35,974.5,980.9,963.55,977.3,976,973.26,2524606
01-09-2017,976,979,998.1,972.5,989.45,992.55,993.13,1948333
04-09-2017,992.55,998,998.6,973.2,976.55,978.1,981.18,703102
05-09-2017,978.1,978.1,991,975.85,987.6,988.4,986.1,851521
06-09-2017,988.4,987,1007.95,980.05,995,996.15,997.29,1738140
07-09-2017,996.15,999,1004.7,988.2,990.9,993.5,997.55,1514770
08-09-2017,993.5,996,1010.8,991.55,1004.2,1007.55,1004.83,2076538
11-09-2017,1007.55,1010,1015,1001.1,1007.75,1006.5,1007.9,1323918
12-09-2017,1006.5,1012,1024.55,1007.15,1021.05,1021.75,1017.05,1649509
13-09-2017,1021.75,1022,1025.1,1015.6,1019.75,1020.15,1021.86,1110777
14-09-2017,1020.15,1021.8,1026.45,1002.4,1009,1007.6,1011.75,1484086
15-09-2017,1007.6,1007.9,1011.7,997.5,1005.1,1005.05,1004.74,5328496
18-09-2017,1005.05,1007.5,1024.95,1007.5,1019.2,1017.05,1020.27,939378
19-09-2017,1017.05,1020,1045.4,1015.6,1036.45,1034.35,1035.18,1976618
20-09-2017,1034.35,1034.5,1036.95,1020.25,1022.25,1023.2,1027.75,1971092
21-09-2017,1023.2,1022,1037,1020,1027.25,1029.15,1028.93,923961
22-09-2017,1029.15,1024.75,1031,1019,1021.3,1021.9,1025.9,1845956
25-09-2017,1021.9,1021,1021.7,995,1001,999.5,1001.22,1856601
26-09-2017,999.5,1001,1007.5,990.4,993.5,994,995.82,1337633
27-09-2017,994,997.5,1005.05,977,979.6,979.6,985.74,2040885
28-09-2017,979.6,982.5,1014.6,968,1006.1,1005.25,995.48,5808078
29-09-2017,1005.25,1014,1015,998.4,1001.1,1002.25,1006.91,1660433
03-10-2017,1002.25,1006.1,1010,995.15,1006.6,1006.55,1001.1,2133107
04-10-2017,1006.55,1008.6,1037.2,1008.6,1028.85,1029.45,1021.21,2255784
05-10-2017,1029.45,1029,1037.25,1020.25,1032.8,1032.8,1033.1,1396989
06-10-2017,1032.8,1032,1043.15,1028.65,1038.2,1039.5,1038.57,1065953
09-10-2017,1039.5,1037.1,1053.8,1035.1,1050,1049.95,1047.45,1546184
10-10-2017,1049.95,1052.95,1061,1044.4,1052.9,1055.65,1053.67,1602617
11-10-2017,1055.65,1056.75,1057.15,1038.2,1038.6,1043.85,1046.52,1329360
12-10-2017,1043.85,1043.3,1062.5,1038,1054.6,1057.6,1047.06,1176721
13-10-2017,1057.6,1058,1088.8,1052.5,1079,1082.35,1072.52,1755115
16-10-2017,1082.35,1082.35,1098.7,1077.9,1085,1082.5,1088.1,2574204
17-10-2017,1082.5,1082.5,1087.5,1072.1,1077.45,1078.6,1080.97,1678738
18-10-2017,1078.6,1079,1115.05,1077.5,1097.15,1095.9,1094.02,2753994
19-10-2017,1095.9,1094,1094,1070.6,1075.7,1077.75,1087.32,277916
23-10-2017,1077.75,1080,1082.85,1058.05,1070,1061.55,1067.71,1939538
24-10-2017,1061.55,1070.45,1076.4,1059,1068.05,1065.7,1064.73,1305472
25-10-2017,1065.7,1071.5,1075,998.5,1016,1010.55,1019.52,8250123
26-10-2017,1010.55,1021.4,1025.55,985.15,1017.75,1018.9,1014.47,3679909
27-10-2017,1018.9,1023.5,1045,1022.95,1029,1029,1036.92,2640498
30-10-2017,1029,1028,1034,1020.5,1028.7,1028.9,1026.75,1563715
31-10-2017,1028.9,1031,1035,1022.05,1026.75,1025.05,1026.57,973983
01-11-2017,1025.05,1032,1037,1017.55,1023.8,1024.35,1025.27,1657437
02-11-2017,1024.35,1023,1033.4,1017.5,1017.5,1019.55,1022.13,1287575
03-11-2017,1019.55,1027.4,1027.4,1008.65,1014.5,1015.5,1013.95,2942419
06-11-2017,1015.5,1015,1019,999.5,1012.35,1009.75,1006.98,2793501
07-11-2017,1009.75,1011,1025.9,1007.8,1010,1013.3,1016.85,1850889
08-11-2017,1013.3,1013.3,1021,1007,1010,1011.4,1013.67,1451235
09-11-2017,1011.4,1011.4,1015,1002.6,1005.1,1005.35,1008.08,1648408
10-11-2017,1005.35,1001.1,1008.75,990,990.1,993.4,996.32,1853829
13-11-2017,993.4,990,999,982.55,996.7,994.7,991.16,2132408
14-11-2017,994.7,994,1003.2,992.5,1000,999.2,998.98,1373565
15-11-2017,999.2,998,1014.4,997.85,1009.5,1011.5,1004.58,1333954
16-11-2017,1011.5,1010,1026.45,1008.05,1018,1017.45,1018.83,1307144
17-11-2017,1017.45,1027.5,1030,1014.35,1021.85,1023.2,1023.62,1842633
20-11-2017,1023.2,1023.2,1041.9,1016.85,1040.6,1040.55,1035.62,1248427
21-11-2017,1040.55,1042.3,1050,1027.25,1029.5,1029.85,1042.14,2439933
22-11-2017,1029.85,1032.5,1035.3,1019.1,1026.3,1026.25,1025.23,1545476
23-11-2017,1026.25,1031.7,1031.7,1016.35,1022,1022.1,1022.69,1233925
24-11-2017,1022.1,1025,1036.5,1020.95,1029.1,1030.35,1028.62,1176564
27-11-2017,1030.35,1029.9,1041.7,1023.5,1039.65,1036.45,1030.13,970817
28-11-2017,1036.45,1036,1040,1026.1,1027,1029.85,1033.61,734677
29-11-2017,1029.85,1028.9,1032.85,1022,1025.5,1026.25,1028.95,1414642
30-11-2017,1026.25,1019.1,1020.4,996.15,1000.55,1000.3,1005.83,2800528
01-12-2017,1000.3,1003,1011.75,1001.15,1006,1005.15,1006.04,2879595
04-12-2017,1005.15,1006,1011,992.5,999.5,997.95,999.62,2224349
05-12-2017,997.95,998.5,1005.15,995.15,1005,999.85,999.42,1823641
06-12-2017,999.85,1000,1010.55,996.3,1001.8,999.65,1001.36,1775461
07-12-2017,999.65,1003,1006,994.15,1006,1001.6,1000.42,1027520
08-12-2017,1001.6,1006.8,1012,1003,1010.4,1009,1007.41,1884560
11-12-2017,1009,1009,1011.4,1002.05,1006.25,1008.5,1007.19,1084771
12-12-2017,1008.5,1005,1006.9,997.7,1001.4,1000.4,1001.98,1826210
13-12-2017,1000.4,1006,1027,993.05,1015,1014.9,1016.25,2855676
14-12-2017,1014.9,1017,1027.05,1007.9,1023.05,1024.65,1017.9,1461190
15-12-2017,1024.65,1032.5,1037,1020.5,1034.9,1030.1,1029.87,9518612
18-12-2017,1030.1,1028.9,1038,999.6,1027.2,1023.2,1023.8,1989303
19-12-2017,1023.2,1024.9,1028.25,1012.5,1021,1021.35,1018.9,1032586
20-12-2017,1021.35,1021.35,1022.1,1008.35,1012.15,1012.7,1012.8,1980327
21-12-2017,1012.7,1010.05,1015,1006.8,1012.6,1010.55,1010.26,2154856
22-12-2017,1010.55,1014,1014.5,1006.2,1009,1010.05,1009.99,1012136
26-12-2017,1010.05,1009.9,1020.7,1007.05,1014.5,1016.25,1013.19,1632043
27-12-2017,1016.25,1016.7,1022,1010.15,1010.2,1014.05,1017.22,560946
28-12-2017,1014.05,1013,1014.7,1002.6,1006,1004.75,1008.01,1035750
29-12-2017,1004.75,1003.25,1012,1002.5,1009.5,1010.2,1008.19,1190422
01-01-2018,1010.2,1011.85,1012.2,996.8,998.15,999.95,1003.47,1317415
02-01-2018,999.95,1001,1006,992.5,1001.75,1003.2,998.4,1072207
03-01-2018,1003.2,1002.6,1006.9,998.1,998.5,1000.1,1001.44,884021
04-01-2018,1000.1,1001,1002.9,996.1,1001.95,1000.4,999.94,783950
05-01-2018,1000.4,1002.5,1006.7,996.6,1003,1003.05,1002.76,2147402
08-01-2018,1003.05,1008.85,1013.1,1003.7,1005.55,1006.1,1008.87,1780412
09-01-2018,1006.1,1010,1020.65,996,1009.8,1009.75,1010.12,1242106
10-01-2018,1009.75,1007.6,1009.45,1000.1,1002,1002.25,1003.02,676881
11-01-2018,1002.25,1003.7,1021,1001.05,1017.8,1017.65,1014.35,2077832
12-01-2018,1017.65,1022.5,1025.9,1016.1,1017.5,1023.35,1021.6,2320796
15-01-2018,1023.35,1025,1041.4,1020.35,1038,1038.35,1031.37,3511372
16-01-2018,1038.35,1043.55,1044,1027.5,1030,1033.25,1035.28,1158187
17-01-2018,1033.25,1028.05,1034.15,1021.8,1030,1027.1,1027.28,1603465
18-01-2018,1027.1,1033,1050.8,1031.4,1047.05,1046.5,1040.89,3648214
19-01-2018,1046.5,1052.7,1063.9,1043.05,1058,1060.55,1053.88,4304314
22-01-2018,1060.55,1061,1078.2,1044,1073.35,1074.1,1072.67,3189930
23-01-2018,1074.1,1076.95,1083.75,1070.25,1070.95,1075.45,1077.73,2458463
24-01-2018,1075.45,1071.25,1084,1070.95,1081.7,1080.1,1078.98,1168000
25-01-2018,1080.1,1076,1098,1050.1,1092.4,1092.35,1089.72,4061319
29-01-2018,1092.35,1092,1119.5,1091,1112.8,1115.1,1113.12,2215014
30-01-2018,1115.1,1113.05,1118,1083.95,1085.8,1088.05,1097.59,2692935
31-01-2018,1088.05,1084,1113.2,1083.15,1109,1108.95,1102.4,3143011
01-02-2018,1108.95,1105.1,1131,1105.1,1120.55,1120.95,1121.41,3856283
02-02-2018,1120.95,1115,1115,1077.95,1082.25,1085.95,1088.68,2281820
05-02-2018,1085.95,1075,1081.05,1050.8,1063,1062.25,1065.83,2370531
06-02-2018,1062.25,1035.65,1049.4,1018.2,1036.75,1033.8,1028.36,3334520
07-02-2018,1033.8,1037,1050,1031,1033,1036.3,1039.66,3536295
08-02-2018,1036.3,1036.3,1056,1030.6,1049.3,1051.75,1047.89,1839297
09-02-2018,1051.75,1040,1045.5,1028,1036,1032,1034.49,1898563
12-02-2018,1032,1037.5,1046,1032.65,1042.75,1042.95,1038.25,772861
14-02-2018,1042.95,1050,1052.35,1036.8,1038.9,1042.45,1044.78,1187333
15-02-2018,1042.45,1043.5,1047.5,1033,1043.75,1042.15,1040.93,908706
16-02-2018,1042.15,1043,1062,1040.85,1052,1050.2,1053.48,1655606
19-02-2018,1050.2,1059,1059,1046.55,1055,1056.2,1054.03,1188168
20-02-2018,1056.2,1056.2,1065.4,1041.7,1041.75,1045.8,1053.25,835351
21-02-2018,1045.8,1047.7,1060.8,1042.55,1055,1055.05,1055.09,3572028
22-02-2018,1055.05,1052.5,1077.5,1050.65,1072,1072.5,1068.79,5142330
23-02-2018,1072.5,1072.5,1083.3,1072.45,1082.1,1080.85,1077.97,2272854
26-02-2018,1080.85,1081,1109.6,1081,1105,1105.15,1099.18,1817998
27-02-2018,1105.15,1105,1105,1088.1,1093.45,1093.05,1096.22,1034120
28-02-2018,1093.05,1090,1095.2,1084.55,1088,1090.55,1089.89,886902
01-03-2018,1090.55,1088.1,1103.75,1086,1095,1095.7,1095.53,1480594
05-03-2018,1095.7,1090,1103.85,1080.8,1097.8,1100,1095.04,2409121
06-03-2018,1100,1105,1105.95,1075.3,1079.65,1082.45,1097.09,2404151
07-03-2018,1082.45,1082.2,1097.6,1073.3,1088.05,1085.1,1085.89,2965912
08-03-2018,1085.1,1088.7,1093.1,1074.3,1083,1082.3,1081.77,1751666
09-03-2018,1082.3,1085,1091.9,1076.65,1080.7,1082.45,1082.23,1644991
12-03-2018,1082.45,1087.5,1105,1083.5,1097.55,1100.6,1097.67,1255474
13-03-2018,1100.6,1099.95,1108.5,1078.95,1082.8,1083.9,1094.29,1380164
14-03-2018,1083.9,1080,1085.05,1070,1085,1081.75,1077.85,1209100
15-03-2018,1081.75,1085,1091.95,1078.65,1083.5,1085.65,1083.93,1368171
16-03-2018,1085.65,1081.65,1082,1056.4,1062,1060.75,1067.47,2724910
19-03-2018,1060.75,1064.7,1065.6,1045.25,1048.3,1049,1052.23,1880023
20-03-2018,1049,1047.9,1051.45,1038.6,1049.6,1045.3,1043.95,987156
21-03-2018,1045.3,1054.8,1061.95,1045.55,1052.6,1051.1,1051.43,1741161
22-03-2018,1051.1,1051.1,1059.5,1048.1,1049,1053.05,1054.28,1765315
23-03-2018,1053.05,1040.9,1046.8,1028.4,1039.05,1038.8,1037.69,1961492
26-03-2018,1038.8,1040,1040.9,1028.85,1040,1039.35,1036.11,7817249
27-03-2018,1039.35,1043,1058,1043,1049.3,1049.85,1051.41,2148618
28-03-2018,1049.85,1044.05,1057,1040.6,1052.35,1047.8,1050.48,5927388
02-04-2018,1047.8,1049.05,1100.45,1049.05,1095,1096.55,1086.09,2666027
03-04-2018,1096.55,1094.5,1105.1,1087.5,1103.1,1103.3,1099,1345130
04-04-2018,1103.3,1108.9,1111.8,1075,1077.75,1078.3,1096.82,1305078
05-04-2018,1078.3,1091.9,1121,1084.5,1116,1118.3,1103.35,1987694
06-04-2018,1118.3,1116,1123,1102,1112.5,1119.2,1115.61,1293385
09-04-2018,1119.2,1119.9,1137.5,1115,1116,1118.25,1130,1851094
10-04-2018,1118.25,1120,1134.9,1110.4,1114,1113.65,1119.9,1198503
11-04-2018,1113.65,1110,1129,1110,1122.95,1126.1,1120.45,883246
12-04-2018,1126.1,1123.6,1137.35,1113.5,1135.7,1134.6,1127.79,1344409
13-04-2018,1134.6,1138.9,1157.05,1137.1,1151.55,1151.1,1148.78,2952078
16-04-2018,1151.1,1147.5,1175,1145,1174,1172.1,1163.68,1625382
17-04-2018,1172.1,1176,1177.5,1160.6,1165,1164.85,1167.46,912582
18-04-2018,1164.85,1167.5,1167.5,1151.15,1153.95,1153.95,1157.45,889610
19-04-2018,1153.95,1160,1165.6,1151.1,1153,1153.9,1157.42,660729
20-04-2018,1153.9,1150.85,1164,1145.05,1158.05,1152.85,1151.2,1218056
23-04-2018,1152.85,1158.7,1177.15,1153.25,1167.2,1169,1168.39,1354154
24-04-2018,1169,1172.45,1172.45,1153.65,1164,1166,1162.25,992352
25-04-2018,1166,1164,1170.5,1150.65,1163,1167.85,1160.32,1251769
26-04-2018,1167.85,1169,1192.75,1161.05,1185.5,1185.7,1180.75,3196902
27-04-2018,1185.7,1190,1207,1178.45,1192,1188.75,1187.39,1816266
30-04-2018,1188.75,1198.95,1218.8,1193.4,1212.7,1211.1,1206.72,3430681
02-05-2018,1211.1,1232,1288.4,1223.2,1260,1256.85,1263.33,8891427
