Date,Close,High,Low,Open,Volume
31-12-2021,326.5625305,329.5143112,326.1061652,328.6889956,18000800
03-01-2022,325.0380859,328.1937955,320.2122766,325.6206844,28865100
04-01-2022,319.4645691,325.4749834,316.6584013,325.1156932,32674300
05-01-2022,307.2010193,316.6098902,306.8126302,316.4059615,40054300
06-01-2022,304.7735291,309.4536954,302.4528549,304.0646976,39646100
07-01-2022,304.9289246,307.3175455,301.0935121,305.035719,32720000
10-01-2022,305.1522522,305.5892085,295.8502043,300.5109328,44289500
11-01-2022,305.8416138,307.4242983,300.8992916,304.288028,29386800
12-01-2022,309.0361328,314.027022,307.8806555,310.3955388,34372200
13-01-2022,295.9570313,311.5705296,295.180253,311.1724211,45366000
14-01-2022,301.2003479,301.8023554,294.9374664,295.4229602,39846400
18-01-2022,293.8693542,300.8119088,292.9857521,295.2481695,42333200
19-01-2022,294.5296631,304.8027287,293.9179658,297.4038078,45933900
20-01-2022,292.849823,302.6082351,292.4031771,300.1031005,35380700
21-01-2022,287.4414063,295.2869716,287.0335785,293.9081861,57984400
24-01-2022,287.7714844,288.4900055,268.0410165,283.7224842,85731500
25-01-2022,280.1201477,286.4315659,276.896492,283.0622384,72848600
26-01-2022,288.101593,299.54954,284.5283674,299.054327,90428900
27-01-2022,291.1408997,298.3844584,289.2863099,293.8790916,53481300
28-01-2022,299.3165894,299.5302078,285.9072556,291.5195616,49743700
31-01-2022,301.9577026,303.3170792,297.4814349,299.9865992,46444500
01-02-2022,299.8020935,301.6178353,296.2774043,301.4042169,40950400
02-02-2022,304.3656921,305.9775347,299.918583,300.6468236,36636000
03-02-2022,292.5099487,302.2004135,291.2573667,300.5108753,43730000
04-02-2022,297.0639648,299.8409753,291.2671674,291.5001949,35096500
07-02-2022,292.2186584,298.908746,291.1991039,297.2872137,28533300
08-02-2022,295.7239075,296.6948948,291.24767,292.5099417,32421200
09-02-2022,302.1810303,302.8801425,298.4718803,300.8799105,31284700
10-02-2022,293.6072083,300.1516546,291.9759563,295.2190511,45386200
11-02-2022,286.480072,295.4617036,285.6838554,294.3936118,39175600
14-02-2022,286.4413147,288.1502622,282.8972162,285.2469894,36359500
15-02-2022,291.7526245,292.0730374,288.4027057,291.3059785,27058300
16-02-2022,291.4120789,292.7450776,285.7492393,290.3125895,29982100
17-02-2022,282.8789673,288.7850269,282.1686699,288.3569065,32461600
18-02-2022,280.15448,285.924334,278.5782326,285.1362103,34264000
22-02-2022,279.9501343,283.6669825,276.8170891,277.3035866,41736100
23-02-2022,272.7013855,283.8227445,272.5359929,282.3437726,37811200
24-02-2022,286.6347046,287.1893191,264.1876941,265.1509797,56989700
25-02-2022,289.281189,289.5925545,283.7740328,287.1698061,32546700
28-02-2022,290.7212524,291.0618067,285.0876018,286.3622231,34627500
01-03-2022,286.9849243,291.8693492,284.2605201,288.3957494,31217800
02-03-2022,292.0834045,293.3288371,285.7686758,287.3838215,31873000
03-03-2022,287.9287415,294.9440283,286.1092156,294.7105189,27314500
04-03-2022,282.0324097,287.6758003,279.4150796,286.3428015,32356500
07-03-2022,271.3781128,281.8670006,271.0083698,280.7383225,43157200
08-03-2022,268.4006958,276.2916716,262.7086687,270.2980184,48159500
09-03-2022,280.7090759,281.7793764,273.1975528,275.7857233,35204500
10-03-2022,277.8776855,278.8604202,273.0029703,275.3770808,30628000
11-03-2022,272.5067749,281.691852,271.8840437,280.1836916,27209300
14-03-2022,268.974762,277.6927896,268.3715098,272.7694368,30660700
15-03-2022,279.3955688,280.0474887,271.2029658,272.7792133,34245100
16-03-2022,286.4400635,286.6151955,275.5522451,281.3026205,37826300
17-03-2022,287.2476196,287.6270723,281.5555923,285.3697462,30816600
18-03-2022,292.316925,292.8715394,284.8248802,287.393572,43390600
21-03-2022,291.0812073,292.0347531,286.9362388,290.8185093,28351200
22-03-2022,295.8489075,296.7635253,290.7017547,291.7039386,27599700
23-03-2022,291.4023132,295.0413354,289.6801225,292.3947873,25715400
24-03-2022,295.8878174,295.9851228,290.2639069,291.06177,24484500
25-03-2022,295.479187,297.2500455,291.2077534,296.9873474,22566500
28-03-2022,302.3095703,302.4068461,296.111567,296.111567,29578200
29-03-2022,306.892395,307.2913266,300.7041306,305.4329023,30393400
30-03-2022,305.3842468,307.4178328,303.165819,305.2869711,28163600
31-03-2022,299.9841614,306.6297355,299.57552,305.4232012,33422100
01-04-2022,301.064209,301.7550273,297.2889826,301.0155414,27110500
04-04-2022,306.4642944,306.6004983,301.3463303,301.7160732,24289600
05-04-2022,302.4847412,306.3669824,301.5020066,304.8101842,23156700
06-04-2022,291.4120789,298.7095433,288.6974138,296.9484242,40110400
07-04-2022,293.2315369,295.4499646,288.347112,288.6487381,31411200
08-04-2022,288.9503784,292.9883025,288.2790094,292.3266729,24361900
11-04-2022,277.5566406,284.7081321,277.3036524,283.9102986,34569300
12-04-2022,274.4430237,282.8886149,272.9154141,281.4291221,30966700
13-04-2022,279.8528137,280.7868806,273.7034783,275.0948837,21907200
14-04-2022,272.2732239,280.5242336,271.7770165,280.3101734,28221600
18-04-2022,272.9445496,274.8321623,270.8234276,271.3780418,20778000
19-04-2022,277.5955505,278.4420814,270.8916283,271.8354349,22297700
20-04-2022,278.6269226,281.8767531,277.6636668,281.5848367,22906700
21-04-2022,273.2267456,285.3794446,272.4969993,280.7869067,29454600
22-04-2022,266.6299133,275.5522937,265.9974723,274.0733218,29405800
25-04-2022,273.1392212,273.5186739,263.4579068,265.9098738,35678900
26-04-2022,262.9227905,270.8429568,262.7087304,270.0061951,46518400
27-04-2022,275.5717163,283.1124295,271.621358,274.4819664,63477700
28-04-2022,281.8085938,283.1221432,273.8592102,277.4884929,33646600
29-04-2022,270.0256042,282.0518398,269.0331599,280.8161169,37073900
02-05-2022,276.7879639,277.2452728,268.7607529,270.2105064,35151100
03-05-2022,274.1705933,276.457138,272.5846063,276.2917157,25978600
04-05-2022,282.1492004,283.0248903,269.2570121,274.9587506,33599300
05-05-2022,269.86026,278.617218,266.9315346,277.8290941,43260400
06-05-2022,267.3110046,271.7089326,263.9444196,267.3888312,37780300
09-05-2022,257.4350586,265.0049601,256.2091048,262.767083,47726000
10-05-2022,262.2221985,266.357428,257.911837,264.3530603,39336400
11-05-2022,253.513855,264.0319294,252.2976111,258.5053245,48975900
12-05-2022,248.4543457,252.862013,243.2682792,250.731151,51033800
13-05-2022,254.068512,255.9366759,248.4543401,250.4003306,34925100
16-05-2022,254.4382019,258.6415476,248.8726691,252.9397812,32550900
17-05-2022,259.6145325,261.0837347,255.3722588,258.9236846,28828800
18-05-2022,247.7944183,257.078911,246.5168283,256.4937482,31356000
19-05-2022,246.877655,251.2956026,245.6488311,247.6188483,32692300
20-05-2022,246.312027,252.1441011,240.3434317,250.8762434,39199300
23-05-2022,254.2018433,255.0308213,247.1604557,249.1695064,33175400
24-05-2022,253.197403,254.8650919,247.2288069,251.5102195,29043900
25-05-2022,256.0256042,258.0346403,250.7689609,251.7539844,28547900
26-05-2022,259.321991,260.5020489,254.9625715,255.7817875,25002100
27-05-2022,266.4804382,266.5779703,260.9409601,261.8382138,26910800
31-05-2022,265.1443176,267.9725698,262.2770467,265.7879937,37827700
01-06-2022,265.6806641,270.8202798,263.3595377,268.391889,25292200
02-06-2022,267.7872314,267.8555069,255.128359,257.9078596,44008200
03-06-2022,263.3401489,266.6853191,261.7699919,263.6229831,28059000
06-06-2022,262.1014709,267.3971326,260.6093224,265.3295834,22400300
07-06-2022,265.7587585,266.3731781,259.3610455,260.0437404,22860700
08-06-2022,263.7203979,266.246321,262.9401711,264.9882257,17372300
09-06-2022,258.2394714,265.963525,258.083426,261.1554935,26439700
10-06-2022,246.7313843,254.1335998,246.2827575,254.1335998,31422800
13-06-2022,236.2668457,242.859623,235.554909,239.0463469,46135800
14-06-2022,238.4416504,239.6607271,235.5353609,237.827231,28651500
15-06-2022,245.5318146,248.9842484,240.3239221,242.1671656,33111700
16-06-2022,238.90979,241.2991775,237.0080333,239.8947987,33169200
17-06-2022,241.5234985,244.3029997,237.9930568,238.6464802,43084800
21-06-2022,247.4628296,248.4478382,243.3374632,244.0689092,29928300
22-06-2022,246.8679199,250.8079843,244.176189,245.6585904,25939900
23-06-2022,252.4561615,252.9535544,247.3555632,249.2475728,25861400
24-06-2022,261.0774536,261.3505256,255.2453805,255.3331505,33923200
27-06-2022,258.3370361,261.6626517,256.7668496,261.5748817,24615100
28-06-2022,250.1350555,260.3070248,249.9790101,257.4495161,27295500
29-06-2022,253.8215637,255.4892525,249.4328722,251.2176025,20069800
30-06-2022,250.4763641,253.1095817,246.6435941,250.6909228,31730900
01-07-2022,253.1583405,253.3436425,248.311305,250.047284,22837700
05-07-2022,256.3474731,256.4742619,248.4381023,249.8229718,22941000
06-07-2022,259.6242981,261.360262,255.908555,257.2251637,23824400
07-07-2022,261.7601318,262.4038079,258.4637438,258.5612759,20859900
08-07-2022,261.0384216,261.4675389,256.7765349,258.2394267,19658800
11-07-2022,257.9664001,259.9364174,255.6940244,259.0781827,19455200
12-07-2022,247.394577,259.3610395,245.8048961,259.3025262,35868500
13-07-2022,246.4680634,247.2775321,241.9721077,244.0006532,29497400
14-07-2022,247.7944183,248.828193,239.8557911,244.3712562,25102800
15-07-2022,250.3690948,253.9287928,248.4673382,249.3938335,29774100
18-07-2022,247.9602203,254.3871896,247.0337249,253.3241582,20975000
19-07-2022,253.1095886,253.2948907,247.4043035,251.207817,25012600
20-07-2022,255.7818298,258.3175158,252.5049654,253.4704648,22788300
21-07-2022,258.288208,258.3369889,250.6714194,253.3631502,22404700
22-07-2022,253.9190521,258.7661026,252.6609863,258.6783327,21881300
25-07-2022,252.4269104,255.0308716,250.456893,254.5432409,21056000
26-07-2022,245.6683197,253.4509157,243.3959739,253.4313914,39348000
27-07-2022,262.0917664,263.3693565,252.4464456,254.6992973,45994000
28-07-2022,269.571991,270.9666075,261.2432508,263.0767469,33459300
29-07-2022,273.7948914,275.0237303,269.7865811,270.830118,32152800
01-08-2022,271.1324463,274.3215405,269.0161158,270.9471442,21539600
02-08-2022,268.0213623,271.0154221,265.641722,269.1721637,22754200
03-08-2022,275.4821167,276.4866349,269.7670688,269.9133819,23518900
04-08-2022,276.6328735,276.7791568,273.2389831,274.8286341,18098700
05-08-2022,275.9111938,276.6328777,271.7858276,272.2442016,16774600
08-08-2022,273.3852539,278.8467231,272.4099926,277.0229595,18739200
09-08-2022,275.3163147,276.0770175,270.7423358,272.7221452,23405200
10-08-2022,282.0065918,282.6405058,279.8415103,281.0410925,24687800
11-08-2022,279.9194946,284.005842,279.4221316,283.6547622,20065900
12-08-2022,284.6885681,284.6885681,279.8415176,281.3434285,22619700
15-08-2022,286.2099609,286.9023882,282.9330672,283.8010641,18085700
16-08-2022,285.46875,286.7658643,283.2354229,284.7665606,18102900
17-08-2022,284.716217,286.7001988,282.9081478,283.1720166,18253400
18-08-2022,283.5922852,285.2928324,282.5269676,283.611821,17186200
19-08-2022,279.6634216,282.6931555,279.0867996,282.3510834,20570000
22-08-2022,271.4538574,276.057081,270.9358729,275.6856902,25061100
23-08-2022,270.1734924,272.5386177,269.1570594,270.1734924,17527400
24-08-2022,269.5382385,270.9455981,268.8736305,269.1668478,18137000
25-08-2022,272.5289001,272.6950298,268.297038,271.0433371,16583400
26-08-2022,262.0127869,273.9850972,261.9052947,272.75365,27549300
29-08-2022,259.2176514,261.3384441,257.8689291,259.8235921,20338500
30-08-2022,257.0088806,260.9963802,254.7512471,260.6250193,22767100
31-08-2022,255.5428619,261.0549959,255.4060212,259.3740144,24791800
01-09-2022,254.4971619,254.9760747,249.6202864,253.0018456,23263400
02-09-2022,250.2555084,258.7387389,248.7015549,255.7676726,22855400
06-09-2022,247.5092316,251.9853972,246.2289295,250.3923718,21328200
07-09-2022,252.239502,252.9627178,247.479902,248.9263485,24126700
08-09-2022,252.6597443,254.5264511,249.0143017,251.6726597,20319900
09-09-2022,258.4650879,259.2176523,254.3896321,254.5948634,22084700
12-09-2022,260.6054382,261.3873213,259.1492238,259.7551646,18747700
13-09-2022,246.277771,254.4971176,245.8868294,252.9724828,33353300
14-09-2022,246.5025635,248.4669945,244.1960604,247.7828654,23913000
15-09-2022,239.8175964,245.701121,238.4884251,244.1080809,31530900
16-09-2022,239.1921082,239.7394114,236.5728521,238.7229783,39791800
19-09-2022,238.9771271,239.5830679,235.3903219,236.9735943,26826900
20-09-2022,236.9540253,237.9899943,234.2077261,236.5826494,26660300
21-09-2022,233.533371,242.0459353,233.4845014,238.732782,28625600
22-09-2022,235.517334,238.3320534,232.184645,232.4778325,31061200
23-09-2022,232.5267029,235.6639435,229.8683601,234.1099751,34176000
26-09-2022,232.0673828,235.9767092,231.5298475,231.6764561,27694200
27-09-2022,231.0509338,236.3187498,229.1842272,234.5399994,27018700
28-09-2022,235.6053314,236.8367638,229.4090379,231.4418893,29029700
29-09-2022,232.1162262,234.5106853,229.0962755,233.4747164,27484200
30-09-2022,227.6204987,235.0873107,227.4543541,232.8883148,35694800
03-10-2022,235.2827759,236.1330495,229.3405989,230.0735975,28880400
04-10-2022,243.238266,244.6847124,239.4266642,239.5341713,34888400
05-10-2022,243.5509949,244.899717,238.5666134,240.4137693,20347100
06-10-2022,241.1956329,244.6651627,240.5017359,242.3097902,20239900
07-10-2022,228.9301453,235.8496544,227.8843934,235.439162,37769600
10-10-2022,224.0532532,229.2428812,221.5903735,227.767116,29743600
11-10-2022,220.300293,223.8675469,219.0297591,222.4601872,30474000
12-10-2022,220.6325836,222.6947537,218.8831668,220.2905116,21903900
13-10-2022,228.9301453,230.7479825,214.1626651,214.866345,42551800
14-10-2022,223.378891,231.8621364,223.1638769,230.2006609,30198600
17-10-2022,232.1455688,233.5431608,229.809747,230.4743402,28142300
18-10-2022,233.0935669,238.4004699,230.0345145,237.7261237,26329600
19-10-2022,231.1193237,234.1783758,228.9789656,231.6666269,19985700
20-10-2022,230.7968292,235.8398634,229.5458461,230.4254534,21811000
21-10-2022,236.6314697,237.4915261,229.1842094,229.4187743,26299700
24-10-2022,241.6452026,242.2218246,235.8300835,238.2343105,24911200
25-10-2022,244.9779053,245.3492811,240.2573926,241.6549694,34775500
26-10-2022,226.0763397,232.8981097,224.8448924,225.929731,82543200
27-10-2022,221.6099091,228.3925918,220.6618963,225.8026545,40424600
28-10-2022,230.5231781,231.2366408,220.9257904,221.1114858,40647700
31-10-2022,226.8679657,229.594714,225.9101701,228.4610059,28357300
01-11-2022,222.9977264,230.396133,222.1767716,229.2819757,30592300
02-11-2022,215.1106873,226.056798,215.0520348,224.2585115,38407000
03-11-2022,209.3932648,215.4136301,209.1293811,215.1008769,36633900
04-11-2022,216.3714294,216.5668928,208.5918638,212.6184799,36789100
07-11-2022,222.7045135,223.2322809,216.2639028,216.9578147,33498000
08-11-2022,223.6818542,226.3988346,220.720541,223.5157097,28192500
09-11-2022,219.4206848,223.4473006,219.2447723,222.2158534,27852900
10-11-2022,237.4720001,237.8140721,229.672899,230.0931444,46268000
11-11-2022,241.5084076,242.3684642,236.4458222,237.4818063,34620200
14-11-2022,236.0744476,238.3809508,233.7874953,236.5044759,31123300
15-11-2022,236.4849091,241.4008854,234.5888835,240.0912648,31390100
16-11-2022,236.916153,238.9449379,235.6322429,237.9550416,24093300
17-11-2022,236.8671265,238.4058683,232.897791,233.0447979,23123500
18-11-2022,236.4162903,238.8861106,234.2699001,238.6606801,27613500
21-11-2022,237.2297668,239.7975868,236.3868925,236.6221035,26394700
22-11-2022,240.1504211,240.424844,235.9164583,238.7390952,19665700
23-11-2022,242.6496429,243.3357,239.4055614,240.2288298,19508500
25-11-2022,242.5614471,243.7473426,241.8165723,242.3850239,9200800
28-11-2022,236.9455414,241.7381604,236.0046674,241.1795193,24778200
29-11-2022,235.5440063,237.9550089,233.4662294,236.5926903,17956300
30-11-2022,250.0590668,250.2452854,235.0833584,235.7792258,47594200
01-12-2022,249.6180573,251.0195728,245.9231296,248.8143797,26041500
02-12-2022,249.9414673,250.9607499,244.7176085,244.8450245,21528500
05-12-2022,245.217453,248.7653736,243.1200701,246.9914058,23435300
06-12-2022,240.2386017,246.8443847,238.9252904,245.8251021,22463700
07-12-2022,239.50354,241.2579018,237.3865663,239.954386,20481500
08-12-2022,242.4732056,243.7865318,238.2196371,239.9641885,22611800
09-12-2022,240.5326385,243.3650857,239.2977359,239.8269756,20609700
12-12-2022,247.4814453,247.5108467,242.247791,242.5222139,30665100
13-12-2022,251.8036346,258.6642346,248.0302987,256.4786327,42196900
14-12-2022,252.0976715,257.3607275,249.2456182,252.0094674,35410900
15-12-2022,244.0511475,249.1377949,242.4144061,248.6673579,35560400
16-12-2022,239.8171844,244.8646201,238.6606755,243.600316,86102000
19-12-2022,235.6616211,240.3268389,233.9562814,239.9838029,29696400
20-12-2022,236.984726,238.0726217,233.6720315,234.6325113,25150800
21-12-2022,239.5623627,240.7286672,235.3283998,236.8769372,23690600
22-12-2022,233.44664,237.1709691,229.2126622,236.4554957,28651700
23-12-2022,233.9758911,234.1131025,229.2812865,231.408071,21207000
27-12-2022,232.2411346,234.1718899,231.1336329,233.9464743,16688600
28-12-2022,229.8595123,234.9461598,229.5066809,232.1725153,17457100
29-12-2022,236.2104645,237.1023461,230.9572042,230.9572042,19770700
30-12-2022,235.0441895,235.1814009,231.9471147,233.4662507,21938500
03-01-2023,234.8089447,240.856072,232.67235,238.2392448,25740000
04-01-2023,224.537674,228.2325868,221.460205,227.6543398,50623400
05-01-2023,217.8828583,223.0185129,217.3438081,222.6754769,39585600
06-01-2023,220.4506989,221.2641719,214.9818331,218.5591404,43613600
09-01-2023,222.5970764,226.63504,221.9012239,221.9404207,27369800
10-01-2023,224.2926331,226.7036357,222.8028985,223.2243282,27033900
11-01-2023,231.0748291,231.2512374,226.5076258,226.684034,28669300
12-01-2023,233.7602539,235.1225725,228.9088323,230.5749751,27269500
13-01-2023,234.4658966,234.603108,230.2417297,232.2803097,21333300
17-01-2023,235.5636292,236.1124748,232.3685399,233.2310201,29831300
18-01-2023,231.1140442,237.5532155,230.8298259,236.7593483,30028700
19-01-2023,227.3112793,230.8297985,226.0861721,229.1244439,28623000
20-01-2023,235.436203,235.9458518,229.8399067,230.1829427,35389800
23-01-2023,237.7492065,240.2876251,234.8775475,236.2986838,31934000
24-01-2023,237.2199707,239.0919383,235.6518423,237.6708168,40234400
25-01-2023,235.8184662,238.4548996,226.3018256,229.8105349,66526600
26-01-2023,243.0612793,243.3651035,237.1807645,238.7979001,33454500
27-01-2023,243.2180939,244.8548354,241.914578,244.0315669,26498900
30-01-2023,237.8766174,240.7090646,237.3767641,239.6407598,25867400
31-01-2023,242.8750458,243.0122572,238.1118285,238.6018713,26541100
01-02-2023,247.7166901,250.0982914,240.5816665,243.0612824,31259900
02-02-2023,259.330719,259.4189231,252.1270821,253.665824,39940400
03-02-2023,253.2052002,258.9387087,251.9800928,254.3715048,29077300
06-02-2023,251.6566162,253.1561463,249.7062551,252.3132868,22518000
07-02-2023,262.231781,263.4176766,254.9007277,255.3417783,50841400
08-02-2023,261.4183044,271.2485641,260.9086407,267.759461,54686000
09-02-2023,258.3701782,268.5238813,257.5665008,268.3474431,42375100
10-02-2023,257.8605652,258.8308405,255.4691536,256.3218234,25818500
13-02-2023,265.9168396,269.1315193,261.8298694,262.3101317,44630900
14-02-2023,266.749939,269.494167,263.9174769,267.2399818,37047900
15-02-2023,264.6178589,266.0032448,261.5326668,263.6353182,28922400
16-02-2023,257.5729675,262.0828245,257.3273324,259.4103133,29603600
17-02-2023,253.5544586,255.5490151,251.5304271,254.8612546,30000100
21-02-2023,248.2585297,251.0293013,247.197384,250.0369257,28397400
22-02-2023,247.1188049,249.8993969,245.9692341,249.6537617,22491100
23-02-2023,250.3218842,252.3557355,246.1067764,251.0980847,29219100
24-02-2023,244.8687744,246.6176955,243.7683337,245.5958599,24990900
27-02-2023,245.7923584,248.40592,245.0357979,248.0522048,21190000
28-02-2023,245.0652924,247.0991587,244.3873369,244.7214121,22491000
01-03-2023,241.9702759,246.5489036,241.4986456,246.3818735,27565300
02-03-2023,246.725769,247.0106992,241.3217958,242.2453863,24808200
03-03-2023,250.8327637,251.1570038,247.0008616,247.786897,30760100
06-03-2023,252.3851929,255.5784497,251.5107324,251.9528726,24109800
07-03-2023,249.7126923,253.1908944,248.9659668,251.8251486,21473200
08-03-2023,249.2705383,250.0958688,246.4309967,249.6045985,17340200
09-03-2023,247.9146423,255.0282264,247.1875569,251.3535343,26653400
10-03-2023,244.2497711,248.3764388,243.2770655,246.6963027,28333900
13-03-2023,249.4867096,253.407052,241.4396996,243.0805406,33339700
14-03-2023,256.2367554,256.5118655,251.3928227,252.2672832,33620300
15-03-2023,260.805542,261.8273925,254.6843041,255.4408795,46028000
16-03-2023,271.3777161,271.7314163,258.6832788,260.5795749,54768800
17-03-2023,274.5513,278.3832022,271.4956133,273.4017444,69527400
20-03-2023,267.4770508,272.6353892,265.1385992,272.1441188,43466600
21-03-2023,269,270.1987009,264.8143669,270.0808008,34558700
22-03-2023,267.5359802,276.1332102,267.4278852,268.6265859,34873300
23-03-2023,272.8122253,276.1528574,270.3951839,273.0873355,36610900
24-03-2023,275.6714172,275.7303673,270.4737692,272.3995403,28172000
27-03-2023,271.5545654,276.5458583,270.709565,275.6026277,26840200
28-03-2023,270.4246826,271.3187982,267.3001805,270.974903,21878600
29-03-2023,275.6124878,276.2314932,273.5491464,274.0895318,25087000
30-03-2023,279.0906677,279.493513,276.565561,279.2675478,25053400
31-03-2023,283.2664185,284.219484,278.0589657,278.7762311,32766000
03-04-2023,282.2151489,283.2369696,278.9924169,281.5175235,24883300
04-04-2023,282.1659546,285.378881,280.6823389,282.2150996,25824300
05-04-2023,279.3755798,282.1365164,277.980389,280.8592257,22064800
06-04-2023,286.5088196,286.9804198,277.1058997,278.2652903,29770300
10-04-2023,284.3374023,284.5437274,279.7390901,284.1605223,23103000
11-04-2023,277.8919678,280.9869949,276.7227719,280.7609998,27276600
12-04-2023,278.5404358,281.998998,277.0371498,279.8177566,27403400
13-04-2023,284.7795105,284.8384605,278.2259827,278.6386329,24222700
14-04-2023,281.144165,283.4433063,278.7369287,281.9891355,20987900
17-04-2023,283.7577515,286.5088835,281.1638595,284.8680273,23836200
18-04-2023,283.3352051,286.6660318,281.9989644,286.4793467,20161800
19-04-2023,283.4138489,284.0033493,279.5721115,280.9967774,17150300
20-04-2023,281.1147156,283.9837477,280.1026998,280.2697449,23244400
21-04-2023,280.7707825,281.2718577,278.1179111,280.0338771,21676400
24-04-2023,276.8504944,279.9749967,273.8537571,277.1649146,26611000
25-04-2023,270.6113892,276.6834839,270.5622441,274.6299773,45772200
26-04-2023,290.2130432,294.3397262,287.6191513,291.5198391,64599200
27-04-2023,299.507843,299.8714082,290.0951171,290.8025475,46462600
28-04-2023,301.8954468,303.5362729,298.0143993,298.7021897,36446700
01-05-2023,300.2251282,303.2120602,299.8222829,301.6105141,21294100
02-05-2023,300.0777283,303.7818955,298.6039174,302.3867047,26404400
03-05-2023,299.0854187,303.2219071,298.7808334,301.2666605,22360800
04-05-2023,300.0777283,302.3867047,298.1028121,300.8932238,22519900
05-05-2023,305.2261963,306.5231569,298.9575832,300.3822789,28181200
08-05-2023,303.2611694,304.7841255,300.7458677,304.7153404,21318600
09-05-2023,301.6399536,304.6268853,300.9619982,302.6224942,21340800
10-05-2023,306.8572693,307.5352247,302.2982962,303.2316919,30078000
11-05-2023,304.6956482,305.6880238,300.9128909,304.6858432,31680200
12-05-2023,303.5755615,305.2262225,301.2469452,305.1279624,19758100
15-05-2023,304.0570068,304.4893271,302.2196607,303.7033066,16336500
16-05-2023,306.2972107,308.232817,304.4205545,304.4205545,26730300
17-05-2023,309.1921692,309.615578,305.9820753,307.5083604,24315000
18-05-2023,313.6429443,314.1550015,308.9164519,309.7140472,27276000
19-05-2023,313.4657288,313.8694546,311.5258912,311.8902212,27529500
22-05-2023,316.2622681,317.6506826,313.1408221,313.7217848,24115700
23-05-2023,310.4328918,317.7786593,310.4230353,315.129845,30797200
24-05-2023,309.0444946,311.6539132,307.8234604,309.9110253,23384900
25-05-2023,320.929718,321.8946936,315.1003484,318.2907298,43301700
26-05-2023,327.7929688,328.2951395,318.9209158,319.0587565,36630600
30-05-2023,326.1386108,330.5992477,325.4591735,330.0970771,29503100
31-05-2023,323.3618469,330.7962325,322.3180495,327.2021258,45950600
01-06-2023,327.4876709,328.4231369,319.7480341,320.9394987,26773900
02-06-2023,330.2645264,332.3323783,327.4581581,329.1321406,25864000
05-06-2023,330.7962341,333.376113,329.5358341,330.0872573,21307100
06-06-2023,328.5708618,330.2349878,327.0840026,330.1955919,20396200
07-06-2023,318.4285583,329.3684327,317.5620277,326.5719211,40717100
08-06-2023,320.2798157,321.6386907,318.3990569,318.9800195,23277700
09-06-2023,321.7864075,324.9373931,319.4428437,320.0139499,22514900
12-06-2023,326.7688599,327.015032,320.1812919,323.5489095,24260300
13-06-2023,329.1714783,331.8202923,325.3311997,329.348715,22951300
14-06-2023,332.1748352,333.8488178,327.7141972,329.2207695,26003800
15-06-2023,342.7700806,344.483429,332.0369817,332.3126933,38899100
16-06-2023,337.0884094,346.088477,336.714253,345.9407797,46533600
20-06-2023,332.8739624,336.8422562,330.717492,334.1146796,26375400
21-06-2023,328.4527283,332.558893,326.9855519,331.2197008,25117800
22-06-2023,334.5085144,334.9122403,328.2360536,329.0041094,23556800
23-06-2023,329.8903198,332.7853063,328.3443818,329.2404218,23084700
26-06-2023,323.5686646,330.9636552,323.4603332,328.6102651,21520600
27-06-2023,329.4472351,331.0030297,324.2579075,326.7787077,24354100
28-06-2023,330.7076111,332.8050022,328.6988383,329.5358295,20259500
29-06-2023,329.9198608,330.9636282,327.5270751,329.5850704,16997000
30-06-2023,335.3258362,337.4823064,332.0369801,332.5785468,26823800
03-07-2023,332.8148804,335.6803277,331.4166394,333.9965187,12508700
05-07-2023,332.9724121,336.4188219,329.6047942,329.9592677,18172400
06-07-2023,336.0446777,337.7383434,330.3630352,332.1354627,28161200
07-07-2023,332.0566711,336.556705,331.8400385,334.1245231,21185300
10-07-2023,326.749176,330.097141,322.5741063,329.4767824,32791400
11-07-2023,327.3793945,327.7634074,321.9931471,325.9909801,26698200
12-07-2023,332.0369568,336.4188024,330.5303847,331.4461377,29995300
13-07-2023,337.4133606,338.4768109,333.8290801,334.3608203,20567200
14-07-2023,339.9538269,346.0490507,339.0380739,342.2678507,28302200
17-07-2023,340.4363708,341.6770579,336.9604216,340.3871184,20363900
18-07-2023,353.9856873,361.1640754,336.9309039,340.5348377,64872700
19-07-2023,349.6431885,356.9101946,347.0436264,356.2110742,39732900
20-07-2023,341.5588989,352.4889474,340.0818662,348.156324,33778400
21-07-2023,338.5063782,344.9363933,334.6267028,343.8040075,69368900
24-07-2023,339.8258362,341.60815,337.0687204,340.5545261,26678100
25-07-2023,345.605957,346.5020271,339.7864448,341.7951876,41637700
26-07-2023,332.5982361,339.392611,328.0095839,336.2120562,58383700
27-07-2023,325.6561279,336.1036568,324.0116852,335.2666957,39635300
28-07-2023,333.1890869,334.8039907,328.0687241,328.5610684,28484900
31-07-2023,330.7765808,332.5293252,328.2557506,331.7612693,25446000
01-08-2023,331.190155,333.3564819,328.5905928,330.0577692,18311900
02-08-2023,322.4854736,328.5216188,321.3629144,328.5216188,27761300
03-08-2023,321.6583557,324.829054,320.9592353,321.0084577,18253700
04-08-2023,322.7612305,330.0085542,322.2294902,326.7984598,23727700
07-08-2023,325.0555115,326.0402,322.5051718,323.3421631,17741500
08-08-2023,321.0576782,323.7163492,318.0543903,321.9537484,22327600
09-08-2023,317.2961731,322.1014275,316.1342179,321.4712425,22373300
10-08-2023,317.9854126,323.2338185,316.2622079,321.0280961,20113700
